Source,Source Name,IP,Service,Target,Timestamp
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-14T08:08:08.421Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-14T08:08:08.421Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-14T07:29:31.745Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-14T07:29:31.745Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-14T07:29:31.745Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-14T03:37:56.176Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-14T03:37:56.176Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-14T03:37:56.176Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-12-14T03:13:45.220Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-14T03:02:24.287Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-14T02:39:36.227Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-14T02:39:36.180Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-14T01:18:23.196Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-14T01:18:23.196Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-14T01:18:20.196Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-14T00:51:33.816Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-14T00:51:33.769Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-13T23:18:18.421Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-13T23:18:15.422Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-13T23:18:15.407Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-13T21:59:08.079Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-13T21:59:07.970Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-13T21:59:07.970Z
COMPUTER01,COMPUTER01,10.168.145.78,Remote Desktop (RDP),SERVER04,2024-12-13T21:38:13.323Z
COMPUTER01,COMPUTER01,10.168.145.78,Remote Desktop (RDP),SERVER04,2024-12-13T20:45:11.163Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-13T17:57:31.638Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-13T17:57:31.591Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-13T17:57:31.591Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-13T17:33:24.040Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-12-13T17:17:23.170Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-13T15:54:15.874Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-13T15:54:15.814Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-13T13:27:54.813Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-13T13:27:54.812Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-13T13:27:51.818Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-13T12:08:42.908Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-13T12:08:42.908Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-13T12:08:42.798Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-13T10:00:00.171Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-13T08:07:07.026Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-13T08:07:06.604Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-13T08:07:06.604Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-12-13T07:43:02.473Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-13T07:32:30.057Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-13T05:09:55.686Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-13T05:09:55.608Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-13T03:47:31.592Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-13T03:47:31.592Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-12-13T03:47:28.576Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-13T02:28:18.309Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-13T02:28:18.303Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-13T02:28:18.302Z
SERVER01,SERVER01,10.168.145.201,File Share,DC02,2024-12-12T23:41:26.416Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-12T22:06:40.753Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-12T22:06:40.753Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-12T22:06:40.753Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-12T20:38:37.810Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-12T20:38:37.763Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-12T20:06:36.167Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-12T20:06:35.964Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-12-12T20:06:35.652Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-12T17:57:07.939Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-12-12T17:57:04.938Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-12-12T17:57:04.938Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-12T16:47:56.502Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-12T16:47:53.509Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-12T16:47:53.504Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-12T12:02:23.086Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-12T10:26:11.742Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-12T10:26:11.243Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-12T10:26:11.134Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-12T10:09:14.577Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-12T10:09:14.530Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-12T10:00:00.684Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-12T08:16:44.799Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-12T08:16:44.799Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE01,2024-12-12T08:16:41.783Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-12T06:57:29.431Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-12T06:57:29.312Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-12T06:57:29.015Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-12T02:31:58.695Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-12T02:17:30.447Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2024-12-12T00:35:49.027Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2024-12-12T00:35:46.016Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-12-12T00:35:46.016Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-11T23:30:58.893Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-11T23:30:58.846Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-12-11T22:36:18.674Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-11T21:17:07.391Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-11T21:17:04.380Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-11T21:17:04.380Z
COMPUTER01,COMPUTER01,10.168.145.78,Remote Desktop (RDP),SERVER07,2024-12-11T20:10:26.388Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-11T17:41:52.282Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE03,2024-12-11T17:41:52.235Z
SERVER02,SERVER02,10.168.146.61,File Share,DC04,2024-12-11T16:17:50.386Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2024-12-11T14:55:21.468Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-12-11T14:55:21.468Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2024-12-11T14:55:21.453Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-11T12:45:58.159Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-11T12:45:55.143Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-11T12:45:55.143Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-12-11T12:39:42.116Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-11T12:39:41.804Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-11T12:39:38.809Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-11T11:26:42.484Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-11T11:26:42.484Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2024-12-11T11:26:39.484Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-11T10:00:01.136Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-11T08:30:42.935Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE03,2024-12-11T08:30:42.904Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-11T07:01:15.884Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-11T06:47:22.135Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-11T05:30:38.463Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-11T05:30:38.416Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-11T05:04:59.475Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-11T05:04:56.478Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-11T05:04:56.477Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-11T03:05:32.441Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-11T03:05:32.066Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-11T03:05:32.066Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-12-11T02:59:15.782Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-11T02:59:15.777Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-11T02:59:15.777Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-11T01:46:15.462Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-11T01:46:15.373Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-11T01:46:15.345Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-10T22:05:31.924Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE03,2024-12-10T22:05:31.867Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-10T19:24:31.843Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-10T19:24:31.843Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-12-10T19:24:31.828Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-10T19:01:26.453Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-10T19:01:26.391Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-10T17:15:08.842Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-10T17:15:08.545Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-10T17:15:08.436Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-10T15:45:53.099Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-10T15:45:50.104Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-10T15:45:50.088Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-10T13:25:44.828Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-10T13:25:44.329Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-10T13:25:44.329Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-10T10:00:00.358Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-10T09:34:09.769Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-10T09:34:06.778Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-10T09:34:06.770Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-10T08:55:13.894Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-10T08:55:13.837Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-10T07:34:48.040Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-10T07:34:48.039Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-10T07:34:45.040Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-12-10T07:28:29.672Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-10T07:28:29.563Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-10T07:28:29.276Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-10T04:06:12.997Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE03,2024-12-10T04:06:12.946Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-10T03:35:22.345Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-10T03:35:22.343Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-10T03:35:19.349Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-10T01:32:18.860Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-10T00:27:03.732Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-10T00:27:03.653Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-09T23:53:44.532Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-09T23:53:41.548Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-12-09T23:53:41.543Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-09T21:44:24.450Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-09T21:44:24.450Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-12-09T21:44:21.449Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-09T21:38:06.204Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-09T21:38:06.095Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-12-09T21:38:05.805Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-09T15:32:17.019Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-09T14:13:16.957Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-09T14:13:16.957Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-12-09T14:13:16.895Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-09T14:12:48.205Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-09T14:12:48.153Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-09T13:39:45.062Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-09T13:32:14.432Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-09T12:04:01.250Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-09T12:03:58.252Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-09T12:03:58.252Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-09T11:57:45.311Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-12-09T11:57:42.325Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-09T11:57:42.323Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-09T10:00:00.338Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-09T08:38:44.305Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE03,2024-12-09T08:38:44.245Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-09T08:04:33.170Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-09T08:04:30.181Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-09T08:04:30.181Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-09T05:00:00.928Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2024-12-09T04:22:51.384Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2024-12-09T04:22:51.384Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-09T04:22:51.384Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-09T03:49:23.503Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-09T03:47:14.540Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-09T03:41:28.513Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-09T03:41:28.456Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-09T02:13:35.430Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-09T02:13:35.321Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-09T02:13:34.917Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-09T02:07:21.707Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-09T02:07:18.696Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE02,2024-12-09T02:07:18.681Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-09T02:00:00.560Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-08T22:34:06.598Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-08T22:34:06.188Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-08T22:34:06.188Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-08T22:08:33.109Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE03,2024-12-08T22:08:33.062Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-08T19:23:10.943Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-08T19:23:10.886Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-08T18:42:27.023Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-08T18:42:26.867Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2024-12-08T18:42:26.820Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-08T18:09:02.236Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-08T18:02:18.815Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-08T16:33:14.722Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-08T16:33:14.705Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-08T16:33:11.717Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-08T16:26:59.547Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-08T16:26:58.657Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE02,2024-12-08T16:26:55.662Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-08T12:43:44.212Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-08T12:43:44.206Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-08T12:43:41.219Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-08T11:56:18.930Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-08T11:00:01.025Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-08T10:00:00.547Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-08T08:52:55.023Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-08T08:52:02.302Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-08T08:52:01.896Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-08T08:52:01.896Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-08T08:17:07.090Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-08T08:15:00.334Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-08T08:00:00.964Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-08T06:42:51.009Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-08T06:42:48.016Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-08T06:42:48.015Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-08T06:36:35.226Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-12-08T06:36:35.226Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE02,2024-12-08T06:36:32.210Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-08T03:20:09.380Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-08T03:03:19.685Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-08T03:03:19.685Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-08T03:03:16.685Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-07T23:34:44.528Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-07T23:11:37.139Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-12-07T23:11:37.139Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-07T23:11:37.139Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-07T22:32:04.949Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-07T21:02:27.954Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-07T21:02:27.954Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-12-07T21:02:24.954Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-12-07T20:56:12.119Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-12-07T20:56:12.104Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE01,2024-12-07T20:56:09.103Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-07T17:12:50.877Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-07T17:12:50.877Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-07T17:12:50.877Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-12-07T16:29:57.983Z
SERVER07,SERVER07,10.168.146.126,File Share,DC02,2024-12-07T14:42:55.860Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-12-07T13:21:14.935Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-12-07T13:21:11.981Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-12-07T13:21:11.919Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-07T13:08:32.163Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-07T12:47:13.393Z
